Type,x,y,text,ID
LOC,255699.3168,780070.2146,[LOC_01837],17609
LOC,255671.4726,780091.0392,[LOC_01838],17610
LOC,254594.8954,780555.0041,[LOC_01839],17611
LOC,254599.7759,780596.3695,[LOC_01840],17612
LOC,254617.6538,780554.3884,[LOC_01841],17613
LOC,254627.5611,780586.8523,[LOC_01842],17614
LOC,254585.4204,780579.2877,[LOC_01843],17615
LOC,254015.0757,779873.6153,[LOC_01844],17616
LOC,254030.4584,779911.4922,[LOC_01845],17617
LOC,253990.8728,779890.8855,[LOC_01846],17618
LOC,254005.2711,779919.7308,[LOC_01847],17619
LOC,254034.7111,779886.7689,[LOC_01848],17620
LOC,255789.3328,779576.3262,[LOC_01849],17621
LOC,255769.7694,779537.9648,[LOC_01850],17622
LOC,255793.0952,779548.8717,[LOC_01851],17623
LOC,255749.3548,779558.2355,[LOC_01852],17624
LOC,255764.0449,779581.9444,[LOC_01853],17625
LOC,255609.5992,780338.6025,[LOC_01854],17626
LOC,255602.377,780291.1014,[LOC_01855],17627
LOC,255629.3499,780312.8569,[LOC_01856],17628
LOC,255585.4974,780325.4161,[LOC_01857],17629
LOC,255169.9753,778837.9266,[LOC_01858],17630
LOC,255175.8259,778862.6532,[LOC_01859],17631
LOC,255215.4544,778835.6777,[LOC_01860],17632
LOC,255191.9347,778823.9494,[LOC_01861],17633
LOC,255201.1043,778868.2248,[LOC_01862],17634
LOC,254470.7943,780584.0543,[LOC_01863],17635
LOC,254429.5258,780605.0652,[LOC_01864],17636
LOC,254448.9383,780566.7626,[LOC_01865],17637
LOC,254462.3782,780611.0015,[LOC_01866],17638
LOC,254426.8493,780581.7004,[LOC_01867],17639
LOC,254301.024,778998.07,[LOC_01868],17640
LOC,254322.5478,778957.5672,[LOC_01869],17641
LOC,254338.1777,778978.3438,[LOC_01870],17642
LOC,254293.0557,778973.5982,[LOC_01871],17643
LOC,254326.4711,778999.1469,[LOC_01872],17644
LOC,254741.0542,780703.6211,[LOC_01873],17645
LOC,254732.7887,780681.5319,[LOC_01874],17646
LOC,254711.1325,780719.8924,[LOC_01875],17647
LOC,254698.9113,780683.643,[LOC_01876],17648
LOC,254005.3493,780194.2818,[LOC_01877],17649
LOC,254020.4964,780220.4881,[LOC_01878],17650
LOC,254018.3693,780174.6609,[LOC_01879],17651
LOC,254048.7901,780208.2918,[LOC_01880],17652
LOC,254041.6463,780177.6317,[LOC_01881],17653
LOC,255333.201,780676.3046,[LOC_01882],17654
LOC,255303.5717,780638.1651,[LOC_01883],17655
LOC,255293.6193,780659.7127,[LOC_01884],17656
LOC,255332.6119,780637.197,[LOC_01885],17657
LOC,255307.3636,780677.6122,[LOC_01886],17658
LOC,253944.3023,779439.9533,[LOC_01887],17659
LOC,253911.7819,779473.15,[LOC_01888],17660
LOC,253935.8037,779474.3065,[LOC_01889],17661
LOC,253913.9024,779435.2297,[LOC_01890],17662
LOC,255831.2735,779406.8059,[LOC_01891],17663
LOC,255831.3454,779375.0608,[LOC_01892],17664
LOC,255871.6073,779385.6506,[LOC_01893],17665
LOC,255861.6037,779408.9308,[LOC_01894],17666
LOC,255856.9244,779369.144,[LOC_01895],17667
LOC,255889.3423,779697.4548,[LOC_01896],17668
LOC,255898.3167,779718.1579,[LOC_01897],17669
LOC,255918.2061,779676.2304,[LOC_01898],17670
LOC,255935.4133,779705.8692,[LOC_01899],17671
LOC,254581.4143,778796.4524,[LOC_01900],17672
LOC,254560.0802,778754.5873,[LOC_01901],17673
LOC,254583.3731,778757.8117,[LOC_01902],17674
LOC,254548.3308,778776.6086,[LOC_01903],17675
LOC,254558.0032,778797.1873,[LOC_01904],17676
LOC,254595.6172,778776.3619,[LOC_01905],17677
LOC,255767.4095,779140.7701,[LOC_01906],17678
LOC,255749.4504,779121.1443,[LOC_01907],17679
LOC,255754.3753,779163.0594,[LOC_01908],17680
LOC,255730.486,779160.8253,[LOC_01909],17681
LOC,255723.4576,779131.2833,[LOC_01910],17682
LOC,254176.9669,780555.8494,[LOC_01911],17683
LOC,254174.9799,780514.4807,[LOC_01912],17684
LOC,254206.8029,780549.1083,[LOC_01913],17685
LOC,254165.1731,780536.3582,[LOC_01914],17686
LOC,254202.8803,780515.561,[LOC_01915],17687
LOC,255827.4108,780263.1888,[LOC_01916],17688
LOC,255798.4109,780299.3356,[LOC_01917],17689
LOC,255805.0737,780256.3749,[LOC_01918],17690
LOC,255823.6823,780298.9714,[LOC_01919],17691
LOC,255789.4634,780272.5075,[LOC_01920],17692
LOC,255971.93,779852.5593,[LOC_01921],17693
LOC,255966.1831,779883.9311,[LOC_01922],17694
LOC,255932.6237,779849.9024,[LOC_01923],17695
LOC,255929.7293,779872.9917,[LOC_01924],17696
LOC,255944.5855,779889.4227,[LOC_01925],17697
LOC,254925.4052,778649.2318,[LOC_01926],17698
LOC,254938.7134,778696.1969,[LOC_01927],17699
LOC,254913.5769,778688.2892,[LOC_01928],17700
LOC,254953.4167,778660.9016,[LOC_01929],17701
LOC,254908.9431,778666.2302,[LOC_01930],17702
LOC,255515.5441,778855.7816,[LOC_01931],17703
LOC,255468.3616,778849.8963,[LOC_01932],17704
LOC,255478.0359,778829.059,[LOC_01933],17705
LOC,255504.4378,778826.8277,[LOC_01934],17706
LOC,255491.4477,778869.6596,[LOC_01935],17707
LOC,254956.4403,780837.735,[LOC_01936],17708
LOC,254985.6948,780805.547,[LOC_01937],17709
LOC,254953.5202,780814.2749,[LOC_01938],17710
LOC,254996.1398,780831.8568,[LOC_01939],17711
LOC,254976.668,780848.5075,[LOC_01940],17712
LOC,255892.6331,780122.5631,[LOC_01941],17713
LOC,255918.2425,780147.5874,[LOC_01942],17714
LOC,255907.1562,780102.0158,[LOC_01943],17715
LOC,255935.5173,780111.0545,[LOC_01944],17716
LOC,255938.7495,780133.695,[LOC_01945],17717
LOC,254056.3809,780412.8503,[LOC_01946],17718
LOC,254010.8207,780420.8106,[LOC_01947],17719
LOC,254037.6696,780393.1768,[LOC_01948],17720
LOC,254047.335,780437.4304,[LOC_01949],17721
LOC,254016.2572,780399.1754,[LOC_01950],17722
LOC,253965.5367,779145.7766,[LOC_01951],17723
LOC,253980.5721,779105.1501,[LOC_01952],17724
LOC,253999.3411,779142.5254,[LOC_01953],17725
LOC,254002.697,779119.3249,[LOC_01954],17726
LOC,253956.5212,779124.8311,[LOC_01955],17727
LOC,255716.1086,778953.2738,[LOC_01956],17728
LOC,255678.3783,778975.1092,[LOC_01957],17729
LOC,255689.5508,778934.3932,[LOC_01958],17730
LOC,255704.956,778977.6928,[LOC_01959],17731
LOC,255669.1625,778953.408,[LOC_01960],17732
LOC,255761.6321,780487.409,[LOC_01961],17733
LOC,255748.4399,780506.5565,[LOC_01962],17734
LOC,255714.1849,780480.0378,[LOC_01963],17735
LOC,255745.6508,780461.6321,[LOC_01964],17736
LOC,255723.3551,780504.9501,[LOC_01965],17737
LOC,256001.3687,779495.425,[LOC_01966],17738
LOC,256032.7798,779531.8524,[LOC_01967],17739
LOC,255990.6881,779523.7532,[LOC_01968],17740
LOC,256036.3225,779504.6565,[LOC_01969],17741
LOC,256010.0669,779538.6889,[LOC_01970],17742
LOC,253767.4684,779661.7428,[LOC_01971],17743
LOC,253767.4555,779686.9179,[LOC_01972],17744
LOC,253743.5171,779697.3569,[LOC_01973],17745
LOC,253727.0114,779682.575,[LOC_01974],17746
LOC,253731.4306,779658.8669,[LOC_01975],17747
LOC,254335.395,780785.8082,[LOC_01976],17748
LOC,254366.0702,780747.613,[LOC_01977],17749
LOC,254328.0853,780763.3333,[LOC_01978],17750
LOC,254374.8373,780769.3564,[LOC_01979],17751
LOC,254358.0975,780788.7037,[LOC_01980],17752
LOC,254344.2927,780742.8168,[LOC_01981],17753
LOC,255109.854,778607.0718,[LOC_01982],17754
LOC,255151.4165,778591.3684,[LOC_01983],17755
LOC,255137.422,778629.3507,[LOC_01984],17756
LOC,255124.3896,778586.2907,[LOC_01985],17757
LOC,255155.1077,778615.5162,[LOC_01986],17758
LOC,255420.0006,778669.3607,[LOC_01987],17759
LOC,255439.5529,778691.4314,[LOC_01988],17760
LOC,255394.7029,778706.5288,[LOC_01989],17761
LOC,255428.6677,778713.3988,[LOC_01990],17762
LOC,255392.7969,778681.9949,[LOC_01991],17763
LOC,254463.9351,778674.0575,[LOC_01992],17764
LOC,254436.8767,778653.5528,[LOC_01993],17765
LOC,254451.2419,778629.5567,[LOC_01994],17766
LOC,254479.4117,778642.3096,[LOC_01995],17767
LOC,256071.5572,779676.7233,[LOC_01996],17768
LOC,256050.446,779703.1119,[LOC_01997],17769
LOC,256075.5091,779722.6832,[LOC_01998],17770
LOC,256097.8933,779701.8506,[LOC_01999],17771
LOC,254660.3732,778571.7027,[LOC_02000],17772
LOC,254699.1446,778568.6231,[LOC_02001],17773
LOC,254696.9293,778599.1931,[LOC_02002],17774
LOC,254675.3407,778604.3092,[LOC_02003],17775
LOC,254679.2895,778556.9306,[LOC_02004],17776
LOC,254470.9811,780882.5777,[LOC_02005],17777
LOC,254480.6992,780839.5467,[LOC_02006],17778
LOC,254504.5532,780875.474,[LOC_02007],17779
LOC,254503.17,780847.9821,[LOC_02008],17780
LOC,254462.0811,780852.4345,[LOC_02009],17781
LOC,253770.049,780101.8808,[LOC_02010],17782
LOC,253743.0657,780101.3099,[LOC_02011],17783
LOC,253760.3209,780143.4915,[LOC_02012],17784
LOC,253779.8484,780123.2871,[LOC_02013],17785
LOC,253734.2024,780126.4961,[LOC_02014],17786
LOC,255376.403,780832.1788,[LOC_02015],17787
LOC,255400.5945,780842.1045,[LOC_02016],17788
LOC,255358.8903,780847.773,[LOC_02017],17789
LOC,255396.6798,780873.4057,[LOC_02018],17790
LOC,255368.8912,780877.0009,[LOC_02019],17791
LOC,254630.5779,780912.4776,[LOC_02020],17792
LOC,254660.2263,780948.6239,[LOC_02021],17793
LOC,254635.6556,780957.0491,[LOC_02022],17794
LOC,254662.081,780923.1002,[LOC_02023],17795
LOC,254618.4554,780931.2722,[LOC_02024],17796
LOC,256061.6874,779277.0013,[LOC_02025],17797
LOC,256058.7508,779300.0958,[LOC_02026],17798
LOC,256031.5726,779264.6125,[LOC_02027],17799
LOC,256017.5295,779290.0972,[LOC_02028],17800
LOC,256030.6838,779308.4734,[LOC_02029],17801
LOC,255985.0508,779106.4209,[LOC_02030],17802
LOC,255962.5672,779100.3272,[LOC_02031],17803
LOC,255965.9525,779146.5762,[LOC_02032],17804
LOC,255991.956,779132.7696,[LOC_02033],17805
LOC,255946.3224,779119.9765,[LOC_02034],17806
LOC,255849.2455,778976.721,[LOC_02035],17807
LOC,255876.7484,778982.4146,[LOC_02036],17808
LOC,255846.1105,778950.1748,[LOC_02037],17809
LOC,255889.2032,778959.6029,[LOC_02038],17810
LOC,255874.3827,778938.7084,[LOC_02039],17811
LOC,255137.5634,780969.6845,[LOC_02040],17812
LOC,255150.3598,780942.4388,[LOC_02041],17813
LOC,255173.4101,780944.7483,[LOC_02042],17814
LOC,255154.8189,780987.3689,[LOC_02043],17815
LOC,255180.9525,780968.3393,[LOC_02044],17816
LOC,254199.6581,778669.8676,[LOC_02045],17817
LOC,254230.8108,778663.6265,[LOC_02046],17818
LOC,254240.2978,778692.6144,[LOC_02047],17819
LOC,254210.486,778706.2971,[LOC_02048],17820
LOC,256032.0289,780353.7784,[LOC_02049],17821
LOC,256009.1288,780310.2254,[LOC_02050],17822
LOC,256046.9785,780327.2743,[LOC_02051],17823
LOC,256007.0213,780347.1829,[LOC_02052],17824
LOC,256033.7308,780308.7292,[LOC_02053],17825
LOC,256155.8923,779999.1858,[LOC_02054],17826
LOC,256154.2298,779957.2198,[LOC_02055],17827
LOC,256166.9279,779976.3826,[LOC_02056],17828
LOC,256127.6324,779963.2622,[LOC_02057],17829
LOC,256120.7673,779984.5058,[LOC_02058],17830
LOC,254910.4966,778470.5002,[LOC_02059],17831
LOC,254864.7191,778462.9932,[LOC_02060],17832
LOC,254884.6568,778491.211,[LOC_02061],17833
LOC,254898.0879,778446.5226,[LOC_02062],17834
LOC,255754.7528,780698.336,[LOC_02063],17835
LOC,255724.6497,780734.7372,[LOC_02064],17836
LOC,255730.9539,780690.3179,[LOC_02065],17837
LOC,255712.4906,780715.1354,[LOC_02066],17838
LOC,255749.5708,780732.0389,[LOC_02067],17839
LOC,253629.2562,779889.9447,[LOC_02068],17840
LOC,253630.7311,779849.5854,[LOC_02069],17841
LOC,253591.711,779866.7683,[LOC_02070],17842
LOC,253607.5616,779845.8841,[LOC_02071],17843
LOC,253605.343,779887.9293,[LOC_02072],17844
LOC,253640.5222,779869.324,[LOC_02073],17845
LOC,255018.3965,781038.9006,[LOC_02074],17846
LOC,255006.8435,781009.0729,[LOC_02075],17847
LOC,254990.6257,781053.2628,[LOC_02076],17848
LOC,254972.5249,781026.4703,[LOC_02077],17849
LOC,254984.6573,781007.5741,[LOC_02078],17850
LOC,255563.9104,780879.8909,[LOC_02079],17851
LOC,255528.9922,780849.1907,[LOC_02080],17852
LOC,255534.7575,780884.0175,[LOC_02081],17853
LOC,255570.1891,780858.2254,[LOC_02082],17854
LOC,255548.7823,780839.1246,[LOC_02083],17855
LOC,254188.0898,780871.0723,[LOC_02084],17856
LOC,254162.7855,780835.7947,[LOC_02085],17857
LOC,254163.2179,780861.7327,[LOC_02086],17858
LOC,254198.4107,780830.5805,[LOC_02087],17859
LOC,254205.2125,780855.3514,[LOC_02088],17860
LOC,254032.7565,780764.2664,[LOC_02089],17861
LOC,254045.224,780743.417,[LOC_02090],17862
LOC,254025.7669,780721.2641,[LOC_02091],17863
LOC,253998.7463,780748.7132,[LOC_02092],17864
LOC,254010.5587,780767.4601,[LOC_02093],17865
LOC,255632.4817,778609.7962,[LOC_02094],17866
LOC,255601.7738,778596.759,[LOC_02095],17867
LOC,255630.3015,778634.3454,[LOC_02096],17868
LOC,255596.3728,778636.7171,[LOC_02097],17869
LOC,255587.206,778616.6367,[LOC_02098],17870
LOC,256152.8993,780198.2885,[LOC_02099],17871
LOC,256121.0104,780229.4304,[LOC_02100],17872
LOC,256159.1502,780232.0324,[LOC_02101],17873
LOC,256124.7496,780202.563,[LOC_02102],17874
LOC,254683.7731,778399.7012,[LOC_02103],17875
LOC,254686.4272,778443.9779,[LOC_02104],17876
LOC,254711.2492,778433.211,[LOC_02105],17877
LOC,254708.5346,778405.5365,[LOC_02106],17878
LOC,254668.4134,778430.4105,[LOC_02107],17879
LOC,256237.4595,779757.0461,[LOC_02108],17880
LOC,256220.045,779716.773,[LOC_02109],17881
LOC,256243.3875,779708.7391,[LOC_02110],17882
LOC,256257.1548,779742.8391,[LOC_02111],17883
LOC,256217.0308,779744.0819,[LOC_02112],17884
LOC,253778.4484,780512.4177,[LOC_02113],17885
LOC,253751.4327,780492.6856,[LOC_02114],17886
LOC,253795.731,780498.4227,[LOC_02115],17887
LOC,253777.8027,780465.5557,[LOC_02116],17888
LOC,254483.0672,778452.3905,[LOC_02117],17889
LOC,254437.5254,778459.0184,[LOC_02118],17890
LOC,254471.1813,778476.8363,[LOC_02119],17891
LOC,254470.2255,778434.4349,[LOC_02120],17892
LOC,254448.0605,778433.2005,[LOC_02121],17893
LOC,254449.0069,778478.1302,[LOC_02122],17894
LOC,254840.7789,781144.3117,[LOC_02123],17895
LOC,254868.1372,781129.2738,[LOC_02124],17896
LOC,254823.3588,781129.4528,[LOC_02125],17897
LOC,254826.6551,781106.546,[LOC_02126],17898
LOC,254861.1899,781106.0214,[LOC_02127],17899
LOC,255949.6954,780665.8055,[LOC_02128],17900
LOC,255968.25,780648.7564,[LOC_02129],17901
LOC,255950.103,780619.1854,[LOC_02130],17902
LOC,255925.7532,780630.9208,[LOC_02131],17903
LOC,255926.2189,780653.8738,[LOC_02132],17904
LOC,255360.2082,778438.6189,[LOC_02133],17905
LOC,255319.8352,778447.6109,[LOC_02134],17906
LOC,255344.1553,778409.6523,[LOC_02135],17907
LOC,255318.57,778418.77,[LOC_02136],17908
LOC,255343.0373,778455.4197,[LOC_02137],17909
LOC,253669.8974,780339.9815,[LOC_02138],17910
LOC,253646.9559,780372.946,[LOC_02139],17911
LOC,253640.8016,780327.6176,[LOC_02140],17912
LOC,253626.6411,780352.415,[LOC_02141],17913
LOC,253667.0554,780363.9818,[LOC_02142],17914
LOC,256045.0961,778933.7273,[LOC_02143],17915
LOC,256022.2081,778953.8219,[LOC_02144],17916
LOC,256069.8822,778962.2647,[LOC_02145],17917
LOC,256034.12,778974.976,[LOC_02146],17918
LOC,253515.9686,779733.5338,[LOC_02147],17919
LOC,253495.6995,779774.1028,[LOC_02148],17920
LOC,253475.6531,779745.8268,[LOC_02149],17921
LOC,253518.2393,779766.8808,[LOC_02150],17922
LOC,253490.2998,779728.7617,[LOC_02151],17923
LOC,253558.2309,779388.0756,[LOC_02152],17924
LOC,253528.9373,779418.0304,[LOC_02153],17925
LOC,253520.2849,779378.6891,[LOC_02154],17926
LOC,253553.9652,779413.5731,[LOC_02155],17927
LOC,253513.4598,779401.868,[LOC_02156],17928
LOC,253541.5756,779371.2753,[LOC_02157],17929
LOC,253853.864,780677.3384,[LOC_02158],17930
LOC,253842.0891,780704.3359,[LOC_02159],17931
LOC,253876.4879,780676.1656,[LOC_02160],17932
LOC,253858.7594,780721.0385,[LOC_02161],17933
LOC,253883.2611,780712.2968,[LOC_02162],17934
LOC,256175.8742,779166.2854,[LOC_02163],17935
LOC,256162.177,779126.1543,[LOC_02164],17936
LOC,256196.6558,779131.8085,[LOC_02165],17937
LOC,256196.303,779155.4977,[LOC_02166],17938
LOC,256155.6578,779153.345,[LOC_02167],17939
LOC,256324.675,779561.3679,[LOC_02168],17940
LOC,256300.211,779593.1115,[LOC_02169],17941
LOC,256308.4285,779544.4433,[LOC_02170],17942
LOC,256279.3905,779570.2865,[LOC_02171],17943
LOC,256320.9862,779584.5102,[LOC_02172],17944
LOC,255174.9908,778342.2862,[LOC_02173],17945
LOC,255130.0984,778353.8635,[LOC_02174],17946
LOC,255163.5312,778369.6058,[LOC_02175],17947
LOC,255152.1239,778325.4851,[LOC_02176],17948
LOC,253658.4771,779044.283,[LOC_02177],17949
LOC,253678.4184,779028.0766,[LOC_02178],17950
LOC,253632.8585,779025.5078,[LOC_02179],17951
LOC,253642.6795,779003.6016,[LOC_02180],17952
LOC,253669.6122,779001.4192,[LOC_02181],17953
LOC,254584.0672,781172.7219,[LOC_02182],17954
LOC,254568.2798,781156.2519,[LOC_02183],17955
LOC,254596.8791,781126.4352,[LOC_02184],17956
LOC,254611.1999,781152.3315,[LOC_02185],17957
LOC,254573.1031,781130.5342,[LOC_02186],17958
LOC,254093.0548,778511.8178,[LOC_02187],17959
LOC,254114.3545,778552.5364,[LOC_02188],17960
LOC,254127.733,778515.4503,[LOC_02189],17961
LOC,254090.9993,778545.4425,[LOC_02190],17962
LOC,254131.3189,778537.761,[LOC_02191],17963
LOC,256296.9196,779326.411,[LOC_02192],17964
LOC,256264.1175,779357.5436,[LOC_02193],17965
LOC,256308.6802,779359.661,[LOC_02194],17966
LOC,256272.6361,779329.5358,[LOC_02195],17967
LOC,256287.0394,779370.9946,[LOC_02196],17968
LOC,255962.0799,778744.9107,[LOC_02197],17969
LOC,255961.7417,778708.0081,[LOC_02198],17970
LOC,255928.6482,778711.7105,[LOC_02199],17971
LOC,255936.093,778747.7386,[LOC_02200],17972
LOC,256138.2259,780511.2731,[LOC_02201],17973
LOC,256128.9597,780558.323,[LOC_02202],17974
LOC,256109.5729,780520.7151,[LOC_02203],17975
LOC,256107.2688,780543.0256,[LOC_02204],17976
LOC,256150.5636,780541.8637,[LOC_02205],17977
LOC,253831.3569,778710.7353,[LOC_02206],17978
LOC,253852.0554,778733.1281,[LOC_02207],17979
LOC,253840.6417,778756.0644,[LOC_02208],17980
LOC,253815.0753,778753.2642,[LOC_02209],17981
LOC,253809.6792,778718.6513,[LOC_02210],17982
LOC,254211.3455,781037.6904,[LOC_02211],17983
LOC,254166.3696,781033.191,[LOC_02212],17984
LOC,254189.0055,781060.8299,[LOC_02213],17985
LOC,254201.9088,781017.6275,[LOC_02214],17986
LOC,254179.6033,781014.7826,[LOC_02215],17987
LOC,255851.7998,778627.4143,[LOC_02216],17988
LOC,255816.5993,778610.248,[LOC_02217],17989
LOC,255831.9167,778584.5563,[LOC_02218],17990
LOC,255859.333,778597.9274,[LOC_02219],17991
LOC,255827.8964,778629.4466,[LOC_02220],17992
LOC,253482.0651,779219.2426,[LOC_02221],17993
LOC,253465.6711,779255.5868,[LOC_02222],17994
LOC,253497.2695,779262.6557,[LOC_02223],17995
LOC,253506.9864,779234.0342,[LOC_02224],17996
LOC,255901.9425,780869.3887,[LOC_02225],17997
LOC,255857.5213,780864.0597,[LOC_02226],17998
LOC,255873.1421,780897.5017,[LOC_02227],17999
LOC,255895.5736,780892.6054,[LOC_02228],18000
LOC,255884.359,780851.9003,[LOC_02229],18001
LOC,254287.7107,778376.1482,[LOC_02230],18002
LOC,254244.684,778368.3967,[LOC_02231],18003
LOC,254267.0526,778356.4667,[LOC_02232],18004
LOC,254264.7157,778405.0987,[LOC_02233],18005
LOC,254245.4187,778394.2898,[LOC_02234],18006
LOC,253933.2035,780895.247,[LOC_02235],18007
LOC,253905.5726,780906.4329,[LOC_02236],18008
LOC,253927.3977,780866.6477,[LOC_02237],18009
LOC,253905.5549,780859.7248,[LOC_02238],18010
LOC,253889.3461,780883.2855,[LOC_02239],18011
LOC,253473.4215,780182.2907,[LOC_02240],18012
LOC,253429.1811,780197.442,[LOC_02241],18013
LOC,253448.8424,780163.9991,[LOC_02242],18014
LOC,253467.5508,780205.0232,[LOC_02243],18015
LOC,253446.6865,780212.5576,[LOC_02244],18016
LOC,253400.572,779506.7548,[LOC_02245],18017
LOC,253396.2282,779461.0602,[LOC_02246],18018
LOC,253421.9987,779499.1332,[LOC_02247],18019
LOC,253379.6461,779484.6878,[LOC_02248],18020
LOC,253418.1771,779467.504,[LOC_02249],18021
LOC,255324.6025,781173.6799,[LOC_02250],18022
LOC,255329.8474,781214.5036,[LOC_02251],18023
LOC,255353.9607,781174.6142,[LOC_02252],18024
LOC,255361.2173,781200.3432,[LOC_02253],18025
LOC,255313.9898,781196.0728,[LOC_02254],18026
LOC,256351.3104,780218.1961,[LOC_02255],18027
LOC,256316.2938,780212.5822,[LOC_02256],18028
LOC,256316.3996,780249.1754,[LOC_02257],18029
LOC,256346.3918,780246.8659,[LOC_02258],18030
LOC,256400.7007,779837.5579,[LOC_02259],18031
LOC,256392.354,779814.5154,[LOC_02260],18032
LOC,256424.1945,779839.0019,[LOC_02261],18033
LOC,256430.8457,779802.753,[LOC_02262],18034
LOC,256407.8668,779797.5615,[LOC_02263],18035
LOC,256356.5812,779185.0931,[LOC_02264],18036
LOC,256334.5799,779219.1438,[LOC_02265],18037
LOC,256313.634,779206.0748,[LOC_02266],18038
LOC,256330.9685,779171.8798,[LOC_02267],18039
LOC,256355.0802,779207.163,[LOC_02268],18040
LOC,255649.9953,778418.9602,[LOC_02269],18041
LOC,255624.2869,778387.4521,[LOC_02270],18042
LOC,255653.5489,778375.9415,[LOC_02271],18043
LOC,255668.083,778396.0191,[LOC_02272],18044
LOC,255627.1163,778413.3757,[LOC_02273],18045
LOC,256065.3354,780816.8388,[LOC_02274],18046
LOC,256055.349,780780.837,[LOC_02275],18047
LOC,256024.9349,780790.9988,[LOC_02276],18048
LOC,256044.1523,780826.0222,[LOC_02277],18049
